Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
,STATUS,,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,,,,CURRENT ACTIVITY,MOST RECENT ACTION,STREET ADDRESS,,,,,,,,,
02/07/2015,Open,,15-00232293,Rodent Baiting/Rat Complaint,,,,,,5223 S KOLMAR AVE,60632,1146913.4589877,1869599.03008155,23,8,57,41.79814518707297,-87.73677677535922,"(41.79814518707297, -87.73677677535922)"
02/07/2015,Open,,15-00232396,Rodent Baiting/Rat Complaint,,,,,,4523 S PULASKI RD,60632,1150443.65271094,1874349.78468713,14,8,57,41.81111399468879,-87.72370717080882,"(41.81111399468879, -87.72370717080882)"
02/07/2015,Open,,15-00234168,Rodent Baiting/Rat Complaint,,,,,,3811 W VAN BUREN ST,60624,1151068.72240577,1897754.24010584,24,11,26,41.87532659123463,-87.72080218003988,"(41.87532659123463, -87.72080218003988)"
02/07/2015,Open,,15-00234259,Rodent Baiting/Rat Complaint,,,,,,3634 S HAMILTON AVE,60609,1162619.08669828,1880555.71022285,11,9,59,41.82789808286318,-87.6788749747838,"(41.82789808286318, -87.6788749747838)"
02/07/2015,Open,,15-00235215,Rodent Baiting/Rat Complaint,,,,,,55 W MAPLE ST,60610,1175659.76459062,1907611.97161211,42,18,8,41.90185968914885,-87.63021745172595,"(41.90185968914885, -87.63021745172595)"
02/07/2015,Open,,15-00235343,Rodent Baiting/Rat Complaint,,,,,,3628 W 83RD ST,60652,1153541.82728664,1849302.742929,18,8,70,41.742320181588866,-87.71300588924022,"(41.742320181588866, -87.71300588924022)"
02/06/2015,Open,,15-00226690,Rodent Baiting/Rat Complaint,,,,,,2208 W OHIO ST,60612,1161578.27588835,1903974.87568879,26,12,24,41.89218426120936,-87.68204180980078,"(41.89218426120936, -87.68204180980078)"
02/06/2015,Open,,15-00226696,Rodent Baiting/Rat Complaint,,,,,,2305 W OHIO ST,60612,1160912.00439857,1903954.64048794,26,12,24,41.892142585886596,-87.68448930282301,"(41.892142585886596, -87.68448930282301)"
02/06/2015,Open,,15-00226705,Rodent Baiting/Rat Complaint,,,,,,2316 W OHIO ST,60612,1160965.70439857,1903956.14048794,26,12,24,41.89214558752455,-87.68429204406,"(41.89214558752455, -87.68429204406)"
02/06/2015,Open,,15-00226714,Rodent Baiting/Rat Complaint,,,,,,2202 W RACE AVE,60612,1161626.09022379,1903713.06579584,26,12,24,41.891464837211096,-87.68187350847003,"(41.891464837211096, -87.68187350847003)"
02/06/2015,Open,,15-00226718,Rodent Baiting/Rat Complaint,,,,,,2203 W RACE AVE,60612,1161619.39022379,1903712.86579584,26,12,24,41.89146442798097,-87.68189812000378,"(41.89146442798097, -87.68189812000378)"
02/06/2015,Open,,15-00227757,Rodent Baiting/Rat Complaint,,,,,,3822 N MARSHFIELD AVE,60613,1164639.76298427,1925443.05692454,47,19,6,41.951029961691496,-87.67018859139885,"(41.951029961691496, -87.67018859139885)"
02/06/2015,Open,,15-00227997,Rodent Baiting/Rat Complaint,,,,,,1620 W NELSON ST,60657,1164988.06916634,1920315.57182763,32,19,6,41.936952482014114,-87.66905430853501,"(41.936952482014114, -87.66905430853501)"
02/06/2015,Open,,15-00228171,Rodent Baiting/Rat Complaint,,,,,,2168 W EASTWOOD AVE,60625,1161091.22090065,1930853.31443272,47,19,4,41.96595058760556,-87.68308192871996,"(41.96595058760556, -87.68308192871996)"
02/06/2015,Open,,15-00228730,Rodent Baiting/Rat Complaint,,,,,,7728 W PETERSON AVE,60631,1123713.39001631,1938895.19410421,41,16,10,41.988714536662705,-87.82033841979289,"(41.988714536662705, -87.82033841979289)"
02/06/2015,Open,,15-00229051,Rodent Baiting/Rat Complaint,,,,,,4039 W 15TH ST,60623,1149584.81421498,1892404.85341344,24,10,29,41.860676177040155,-87.72638942095404,"(41.860676177040155, -87.72638942095404)"
02/06/2015,Open,,15-00229136,Rodent Baiting/Rat Complaint,,,,,,1153 W MONROE ST,60607,1168712.17807353,1899716.53338192,2,12,28,41.88034748773544,-87.65596558551707,"(41.88034748773544, -87.65596558551707)"
02/06/2015,Open,,15-00229568,Rodent Baiting/Rat Complaint,,,,,,4627 N SPRINGFIELD AVE,60625,1149558.03613086,1930465.86242861,39,17,14,41.96511974442475,-87.72549757605502,"(41.96511974442475, -87.72549757605502)"
02/06/2015,Open,,15-00230008,Rodent Baiting/Rat Complaint,,,,,,432 W 76TH ST,60620,1174610.16072856,1854534.83838806,17,6,69,41.75623501389016,-87.63565603020514,"(41.75623501389016, -87.63565603020514)"
02/06/2015,Open,,15-00224078,Rodent Baiting/Rat Complaint,,,,,,2352 W 18TH PL,60608,1160979.32598511,1891021.32989439,25,12,31,41.85665099185498,-87.68460105804904,"(41.85665099185498, -87.68460105804904)"
02/06/2015,Open,,15-00224129,Rodent Baiting/Rat Complaint,,,,,,1055 W LAWRENCE AVE,60640,1168272.26751085,1932043.97218381,46,19,3,41.96906520687075,-87.65664413519889,"(41.96906520687075, -87.65664413519889)"
02/06/2015,Open,,15-00224287,Rodent Baiting/Rat Complaint,,,,,,2817 W COYLE AVE,60645,1156324.9800294,1945977.73271354,50,24,2,42.007550621813394,-87.70019542026289,"(42.007550621813394, -87.70019542026289)"
02/06/2015,Open,,15-00224573,Rodent Baiting/Rat Complaint,,,,,,3801 W GRANVILLE AVE,60659,1149899.06779372,1940890.06176891,39,17,13,41.99371775595958,-87.72397101695566,"(41.99371775595958, -87.72397101695566)"
02/06/2015,Open,,15-00224801,Rodent Baiting/Rat Complaint,,,,,,1522 W GLENLAKE AVE,60660,1165063.40813158,1940605.77396848,48,24,77,41.99262800786611,-87.6681985595335,"(41.99262800786611, -87.6681985595335)"
02/06/2015,Open,,15-00224981,Rodent Baiting/Rat Complaint,,,,,,2835 N RACINE AVE,60657,1167803.06331015,1919091.47008573,44,19,6,41.93353316652176,-87.6587442537529,"(41.93353316652176, -87.6587442537529)"
02/06/2015,Open,,15-00225244,Rodent Baiting/Rat Complaint,,,,,,1940 N HOWE ST,60614,1171633.37480648,1913075.17663215,43,18,7,41.91694061850881,-87.64484569354511,"(41.91694061850881, -87.64484569354511)"
02/06/2015,Open,,15-00225288,Rodent Baiting/Rat Complaint,,,,,,1830 W OAKDALE AVE,60657,1163524.97010142,1919614.58631031,32,19,5,41.935059921297636,-87.67445119177312,"(41.935059921297636, -87.67445119177312)"
02/06/2015,Open,,15-00225893,Rodent Baiting/Rat Complaint,,,,,,3240 N KOSTNER AVE,60641,1146475.7512689,1921291.05012777,31,17,16,41.94000274879905,-87.7370652033412,"(41.94000274879905, -87.7370652033412)"
02/06/2015,Open,,15-00225899,Rodent Baiting/Rat Complaint,,,,,,7508 S MERRILL AVE,60649,1191844.98131477,1855605.73480671,8,4,43,41.75877274035734,-87.57246018450022,"(41.75877274035734, -87.57246018450022)"
02/06/2015,Open,,15-00226077,Rodent Baiting/Rat Complaint,,,,,,1537 W NORTH AVE,60642,1165733.99470773,1910734.60867687,1,14,24,41.91064586437651,-87.6665867202063,"(41.91064586437651, -87.6665867202063)"
02/06/2015,Open,,15-00226105,Rodent Baiting/Rat Complaint,,,,,,1616 N KENNEDY EXPRESS RL,60642,1166121.31969695,1910850.77610963,1,14,24,41.910956364444054,-87.66516051164353,"(41.910956364444054, -87.66516051164353)"
02/06/2015,Open,,15-00226167,Rodent Baiting/Rat Complaint,,,,,,512 N CLAREMONT AVE,60612,1160646.77007988,1903483.90827118,26,12,24,41.89085635656712,-87.68547644814483,"(41.89085635656712, -87.68547644814483)"
02/06/2015,Open,,15-00226188,Rodent Baiting/Rat Complaint,,,,,,517 N CLAREMONT AVE,60612,1160645.87007988,1903510.50827118,26,12,24,41.89092936787146,-87.68547901581681,"(41.89092936787146, -87.68547901581681)"
02/06/2015,Open,,15-00226200,Rodent Baiting/Rat Complaint,,,,,,512 N LEAVITT ST,60612,1161647.11248123,1903450.10763402,26,12,24,41.890742820243425,-87.68180363646654,"(41.890742820243425, -87.68180363646654)"
02/06/2015,Open,,15-00226212,Rodent Baiting/Rat Complaint,,,,,,509 N LEAVITT ST,60612,1161644.21248123,1903553.20763402,26,12,24,41.89102579561249,-87.68181141170479,"(41.89102579561249, -87.68181141170479)"
02/06/2015,Open,,15-00226222,Rodent Baiting/Rat Complaint,,,,,,507 N OAKLEY BLVD,60612,1160978.8538794,1903510.05771835,26,12,24,41.89092122602528,-87.68425614458472,"(41.89092122602528, -87.68425614458472)"
02/06/2015,Open,,15-00226227,Rodent Baiting/Rat Complaint,,,,,,3346 N SPRINGFIELD AVE,60618,1149803.23650959,1921966.3641072,30,17,21,41.94179170243763,-87.72481792040973,"(41.94179170243763, -87.72481792040973)"
02/06/2015,Open,,15-00226268,Rodent Baiting/Rat Complaint,,,,,,514 N OAKLEY BLVD,60612,1160976.35212025,1903589.96021339,26,12,24,41.89114053712552,-87.6842631125602,"(41.89114053712552, -87.6842631125602)"
02/06/2015,Open,,15-00226273,Rodent Baiting/Rat Complaint,,,,,,612 N OAKLEY BLVD,60612,1160962.20439857,1904077.24048794,26,12,24,41.89247796869171,-87.68430153388196,"(41.89247796869171, -87.68430153388196)"
02/06/2015,Open,,15-00226287,Rodent Baiting/Rat Complaint,,,,,,615 N OAKLEY BLVD,60612,1160961.30439857,1904107.54048794,26,12,24,41.892561133101495,-87.6843039974698,"(41.892561133101495, -87.6843039974698)"
02/06/2015,Open,,15-00226322,Rodent Baiting/Rat Complaint,,,,,,601 N WESTERN AVE,60612,1160299.45057088,1903948.11867544,26,12,24,41.892137378430185,-87.6867391318668,"(41.892137378430185, -87.6867391318668)"
02/06/2015,Open,,15-00226351,Rodent Baiting/Rat Complaint,,,,,,2100 W ERIE ST,60612,1162287.90931522,1904328.10842742,1,12,24,41.89313874977058,-87.67942574408971,"(41.89313874977058, -87.67942574408971)"
02/06/2015,Open,,15-00226363,Rodent Baiting/Rat Complaint,,,,,,2103 W ERIE ST,60612,1162267.70931522,1904327.50842742,26,12,24,41.893137525743654,-87.67949994790787,"(41.893137525743654, -87.67949994790787)"
02/06/2015,Open,,15-00226372,Rodent Baiting/Rat Complaint,,,,,,2200 W ERIE ST,60612,1161622.33781057,1904308.87179208,1,12,24,41.89309985604408,-87.68187067592687,"(41.89309985604408, -87.68187067592687)"
02/06/2015,Open,,15-00226395,Rodent Baiting/Rat Complaint,,,,,,2203 W ERIE ST,60612,1161602.13781057,1904308.27179208,26,12,24,41.89309863043659,-87.68194487967334,"(41.89309863043659, -87.68194487967334)"
02/06/2015,Open,,15-00226427,Rodent Baiting/Rat Complaint,,,,,,2211 W GRAND AVE,60612,1161573.11248123,1903447.90763402,26,12,24,41.890738324812595,-87.68207546202422,"(41.890738324812595, -87.68207546202422)"
02/06/2015,Open,,15-00226437,Rodent Baiting/Rat Complaint,,,,,,2212 W GRAND AVE,60612,1161566.41248123,1903447.70763402,26,12,24,41.89073791553714,-87.68210007327826,"(41.89073791553714, -87.68210007327826)"
02/06/2015,Open,,15-00226443,Rodent Baiting/Rat Complaint,,,,,,2308 W GRAND AVE,60612,1160892.6538794,1903427.35771835,26,12,24,41.890696079127466,-87.68457501057185,"(41.890696079127466, -87.68457501057185)"
02/06/2015,Open,,15-00226470,Rodent Baiting/Rat Complaint,,,,,,2310 W GRAND AVE,60612,1160870.4538794,1903426.75771835,26,12,24,41.89069489324197,-87.68465655648357,"(41.89069489324197, -87.68465655648357)"
02/06/2015,Open,,15-00226495,Rodent Baiting/Rat Complaint,,,,,,1942 N SHEFFIELD AVE,60614,1169322.45861184,1913125.46302393,32,18,7,41.91712920070976,-87.6533344608818,"(41.91712920070976, -87.6533344608818)"
02/06/2015,Open,,15-00226581,Rodent Baiting/Rat Complaint,,,,,,6132 W ROSCOE ST,60634,1134905.09517875,1921967.79931506,38,16,17,41.94207279618229,-87.7795756164402,"(41.94207279618229, -87.7795756164402)"
02/06/2015,Open,,15-00226598,Rodent Baiting/Rat Complaint,,,,,,7349 S VINCENNES AVE,60621,1176117.95960288,1856242.11441757,6,7,69,41.76088629170688,-87.63007914056605,"(41.76088629170688, -87.63007914056605)"
02/06/2015,Open,,15-00226624,Rodent Baiting/Rat Complaint,,,,,,6341 N FRANCISCO AVE,60659,1155855.13177856,1941937.44293194,50,24,2,41.996473425237006,-87.70203369653086,"(41.996473425237006, -87.70203369653086)"
02/06/2015,Open,,15-00226629,Rodent Baiting/Rat Complaint,,,,,,2059 N DAYTON ST,60614,1170288.11581711,1913903.39773396,43,18,7,41.91924282872271,-87.6497638754414,"(41.91924282872271, -87.6497638754414)"
02/06/2015,Open,,15-00226658,Rodent Baiting/Rat Complaint,,,,,,2210 W MORSE AVE,60645,1160133.25299807,1945893.19638419,50,24,2,42.007240513240816,-87.6861863506135,"(42.007240513240816, -87.6861863506135)"
02/06/2015,Open,,15-00226683,Rodent Baiting/Rat Complaint,,,,,,2203 W OHIO ST,60612,1161611.87588835,1903975.97568879,26,12,24,41.892186579776144,-87.68191838070477,"(41.892186579776144, -87.68191838070477)"
02/05/2015,Open - Dup,,15-00220713,Rodent Baiting/Rat Complaint,,,,,,3808 W 65TH PL,60629,1152112.33121711,1860901.37491208,13,8,65,41.77417690784164,-87.71793962091816,"(41.77417690784164, -87.71793962091816)"
02/05/2015,Open - Dup,,15-00223370,Rodent Baiting/Rat Complaint,,,,,,4917 N MILWAUKEE AVE,60630,1139418.58241772,1932221.30080984,45,16,11,41.970128150074075,-87.76273540182437,"(41.970128150074075, -87.76273540182437)"
02/05/2015,Open,,15-00217868,Rodent Baiting/Rat Complaint,,,,,,47 N LONG AVE,60644,1140337.38010691,1899837.39782748,28,15,25,41.88124644001966,-87.76015287113958,"(41.88124644001966, -87.76015287113958)"
02/05/2015,Open,,15-00218346,Rodent Baiting/Rat Complaint,,,,,,4901 S KEDVALE AVE,60632,1149522.91248252,1871804.94367775,14,8,57,41.80414845136051,-87.7271502543991,"(41.80414845136051, -87.7271502543991)"
02/05/2015,Open,,15-00218491,Rodent Baiting/Rat Complaint,,,,,,1926 W MELROSE ST,60657,1162926.62330863,1921595.36112568,32,19,5,41.94050787899936,-87.67659436585423,"(41.94050787899936, -87.67659436585423)"
02/05/2015,Open,,15-00218493,Rodent Baiting/Rat Complaint,,,,,,1949 W CHICAGO AVE,60622,1163170.68996634,1905350.72721887,1,12,24,41.895926388065185,-87.67615485652925,"(41.895926388065185, -87.67615485652925)"
02/05/2015,Open,,15-00218686,Rodent Baiting/Rat Complaint,,,,,,712 W DIVERSEY PKWY,60614,1170974.58992796,1918834.01279374,44,19,6,41.93275762361602,-87.64709672153946,"(41.93275762361602, -87.64709672153946)"
02/05/2015,Open,,15-00219219,Rodent Baiting/Rat Complaint,,,,,,4008 W CARROLL AVE,60624,1149612.1560222,1901934.91992998,28,11,26,41.886827240069806,-87.72604154421231,"(41.886827240069806, -87.72604154421231)"
02/05/2015,Open,,15-00219451,Rodent Baiting/Rat Complaint,,,,,,3827 N SOUTHPORT AVE,60613,1166284.93527715,1925586.84992482,44,19,6,41.95138944614136,-87.66413691591707,"(41.95138944614136, -87.66413691591707)"
02/05/2015,Open,,15-00219658,Rodent Baiting/Rat Complaint,,,,,,2464 E 74TH ST,60649,1194084.31157601,1856375.6173242,7,3,43,41.76083071294452,-87.56422811676224,"(41.76083071294452, -87.56422811676224)"
02/05/2015,Open,,15-00219970,Rodent Baiting/Rat Complaint,,,,,,2521 N LARAMIE AVE,60639,1141292.20568652,1916378.98201468,31,25,19,41.92662089685329,-87.75623813364388,"(41.92662089685329, -87.75623813364388)"
02/05/2015,Open,,15-00220469,Rodent Baiting/Rat Complaint,,,,,,749 S CALIFORNIA AVE,60612,1157821.44459791,1896496.90648183,2,11,27,41.87174142767367,-87.69604301204275,"(41.87174142767367, -87.69604301204275)"
02/05/2015,Open,,15-00220678,Rodent Baiting/Rat Complaint,,,,,,6141 W 64TH ST,60638,1136577.16628181,1861453.63921822,13,8,64,41.77598336214899,-87.7748766112073,"(41.77598336214899, -87.7748766112073)"
02/05/2015,Open,,15-00220695,Rodent Baiting/Rat Complaint,,,,,,6231 N MAPLEWOOD AVE,60659,1158194.3921061,1941277.55771835,50,24,2,41.99461502800678,-87.69344669812425,"(41.99461502800678, -87.69344669812425)"
02/05/2015,Open,,15-00220706,Rodent Baiting/Rat Complaint,,,,,,5611 S KARLOV AVE,60629,1149991.80492761,1867034.47457558,13,8,62,41.7910484778805,-87.72555426076016,"(41.7910484778805, -87.72555426076016)"
02/05/2015,Open,,15-00220715,Rodent Baiting/Rat Complaint,,,,,,2630 W HADDON AVE,60622,1158655.72681814,1907542.28321255,26,12,24,41.90203390597998,-87.69267726522746,"(41.90203390597998, -87.69267726522746)"
02/05/2015,Open,,15-00220722,Rodent Baiting/Rat Complaint,,,,,,3923 W 58TH ST,60629,1151207.7932012,1865854.09231137,13,8,62,41.78778565290101,-87.72112626812911,"(41.78778565290101, -87.72112626812911)"
02/05/2015,Open,,15-00220726,Rodent Baiting/Rat Complaint,,,,,,2255 E 100TH ST,60617,1192933.80188817,1839104.65637466,7,4,51,41.7134658001518,-87.56900687275842,"(41.7134658001518, -87.56900687275842)"
02/05/2015,Open,,15-00221099,Rodent Baiting/Rat Complaint,,,,,,2652 N HALSTED ST,60614,1170482.10551386,1917962.98986679,43,19,7,41.93037830010383,-87.64893209093873,"(41.93037830010383, -87.64893209093873)"
02/05/2015,Open,,15-00221577,Rodent Baiting/Rat Complaint,,,,,,747 N SEDGWICK ST,60654,1173403.1053179,1905378.17577309,42,18,8,41.89578048578976,-87.63857281461003,"(41.89578048578976, -87.63857281461003)"
02/05/2015,Open,,15-00221619,Rodent Baiting/Rat Complaint,,,,,,3328 W CHICAGO AVE,60651,1153982.59001469,1905134.2612155,27,11,23,41.89552055028172,-87.7099066867956,"(41.89552055028172, -87.7099066867956)"
02/05/2015,Open,,15-00221938,Rodent Baiting/Rat Complaint,,,,,,1623 N MOHAWK ST,60614,1172358.78532302,1911088.13537073,43,18,7,41.911472067988626,-87.64223938834816,"(41.911472067988626, -87.64223938834816)"
02/05/2015,Open,,15-00222772,Rodent Baiting/Rat Complaint,,,,,,1400 N RIDGEWAY AVE,60651,1151115.34192404,1909054.10222048,26,25,23,41.906333668002574,-87.72033461154534,"(41.906333668002574, -87.72033461154534)"
02/05/2015,Open,,15-00223161,Rodent Baiting/Rat Complaint,,,,,,5531 S EVERETT AVE,60637,1188985.09072111,1868665.26559407,5,2,41,41.794678063592144,-87.58252345547393,"(41.794678063592144, -87.58252345547393)"
02/04/2015,Open,,15-00209681,Rodent Baiting/Rat Complaint,,,,,,3015 S POPLAR AVE,60608,1170945.05922552,1884865.62047412,11,9,60,41.839546760223136,-87.64820188700514,"(41.839546760223136, -87.64820188700514)"
02/04/2015,Open,,15-00210292,Rodent Baiting/Rat Complaint,,,,,,2612 W FARRAGUT AVE,60625,1157990.64888862,1934770.70976777,40,20,4,41.97676412519843,-87.69437472494357,"(41.97676412519843, -87.69437472494357)"
02/04/2015,Open,,15-00210370,Rodent Baiting/Rat Complaint,,,,,,8924 S MORGAN ST,60620,1171209.60743064,1845615.99728053,21,22,73,41.731835514530744,-87.64837849627725,"(41.731835514530744, -87.64837849627725)"
02/04/2015,Open,,15-00210757,Rodent Baiting/Rat Complaint,,,,,,2826 W CERMAK RD,60623,1157777.26189512,1889262.08121427,12,10,30,41.85188921014301,-87.69640228281924,"(41.85188921014301, -87.69640228281924)"
02/04/2015,Open,,15-00211202,Rodent Baiting/Rat Complaint,,,,,,2436 N SURREY CT,60614,1167332.71908237,1916443.39002983,32,19,7,41.926276838576406,-87.6605490957295,"(41.926276838576406, -87.6605490957295)"
02/04/2015,Open,,15-00211339,Rodent Baiting/Rat Complaint,,,,,,8031 S HERMITAGE AVE,60620,1166076.27382639,1851436.50289781,21,6,71,41.74791840037189,-87.6670189039685,"(41.74791840037189, -87.6670189039685)"
02/04/2015,Open,,15-00211417,Rodent Baiting/Rat Complaint,,,,,,2632 W BELDEN AVE,60647,1158262.45281309,1915174.01009233,1,14,22,41.92298401847325,-87.69391283212515,"(41.92298401847325, -87.69391283212515)"
02/04/2015,Open,,15-00211771,Rodent Baiting/Rat Complaint,,,,,,4415 S SAWYER AVE,60632,1155433.51982732,1875119.50699981,14,8,58,41.8131276239339,-87.70538391674185,"(41.8131276239339, -87.70538391674185)"
02/04/2015,Open,,15-00212963,Rodent Baiting/Rat Complaint,,,,,,4730 N PAULINA ST,60640,1164376.09321361,1931475.53449515,47,19,3,41.96758894069833,-87.6709864241248,"(41.96758894069833, -87.6709864241248)"
02/04/2015,Open,,15-00213059,Rodent Baiting/Rat Complaint,,,,,,1531 W LELAND AVE,60640,1165155.18997805,1931290.34999401,47,19,3,41.967064224221915,-87.66812705741376,"(41.967064224221915, -87.66812705741376)"
02/04/2015,Open,,15-00213135,Rodent Baiting/Rat Complaint,,,,,,625 W WRIGHTWOOD AVE,60614,1171876.55069891,1917662.19071937,43,19,7,41.929522236045955,-87.64381676425772,"(41.929522236045955, -87.64381676425772)"
02/04/2015,Open,,15-00213318,Rodent Baiting/Rat Complaint,,,,,,1711 W 21ST ST,60608,1165285.83389625,1890126.50283322,25,12,31,41.85410512878632,-87.66881930126848,"(41.85410512878632, -87.66881930126848)"
02/04/2015,Open,,15-00213905,Rodent Baiting/Rat Complaint,,,,,,1459 S KOSTNER AVE,60623,1147288.3118818,1892613.79380953,24,10,29,41.86129377622604,-87.73481408462023,"(41.86129377622604, -87.73481408462023)"
02/04/2015,Open,,15-00213935,Rodent Baiting/Rat Complaint,,,,,,4438 W 15TH ST,60623,1146943.73973026,1892335.80386892,24,10,29,41.860537521615534,-87.73608605316062,"(41.860537521615534, -87.73608605316062)"
02/04/2015,Open,,15-00213948,Rodent Baiting/Rat Complaint,,,,,,6654 N FAIRFIELD AVE,60645,1156788.09937608,1944035.17119404,50,24,2,42.002210749748876,-87.69854449730478,"(42.002210749748876, -87.69854449730478)"
